startYear,showName,theatre,type,attendance,capacity,grossEarnings,performances
2006,Jersey Boys,August Wilson,Musical,9852,101,1181879,8
2006,Les Miserables 2006,Broadhurst,Musical,7085,79,627681,8
2006,Mamma Mia!,Cadillac Winter Garden,Musical,11639,97,992845,8
2006,Martin Short: Fame Becomes Me,Jacobs,Musical,5300,65,453680,8
2006,Mary Poppins,New Amsterdam,Musical,13834,97,1123330,8
2006,Monty Python'S Spamalot,Shubert,Musical,9834,85,875199,8
2006,Rent,Nederlander,Musical,5335,56,318272,8
2006,Spring Awakening,Eugene O'Neill,Musical,3900,45,199827,0
2006,Tarzan,Richard Rodgers,Musical,8328,79,646064,8
2006,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3985,73,270223,8
2006,The Apple Tree,Studio 54,Musical,5131,74,273942,0
2006,The Coast Of Utopia,Vivian Beaumont,Play,453,43,31766,1
2006,The Color Purple,Broadway,Musical,11223,82,843796,8
2006,The Drowsy Chaperone,Marquis,Musical,11412,89,1016860,8
2006,The Lion King,Minskoff,Musical,11185,87,1086393,8
2006,The Little Dog Laughed,Cort,Play,4248,49,227532,8
2006,The Phantom Of The Opera,Majestic,Musical,9048,70,646009,8
2006,The Producers,St. James,Musical,7201,53,529064,8
2006,The Vertical Hour,Music Box,Play,6782,85,482474,5
2006,The Wedding Singer,Al Hirschfeld,Musical,6968,61,487124,8
2006,Wicked,Gershwin,Musical,14333,99,1413336,8
2006,A Chorus Line '06,Schoenfeld,Musical,8358,98,849655,8
2006,Avenue Q,Golden,Musical,5270,83,364742,8
2006,Beauty And The Beast,Lunt-Fontanne,Musical,9995,83,708621,8
2006,Butley,Booth,Play,5215,84,390459,8
2006,Chicago,Ambassador,Musical,7861,91,586961,8
2006,Company 06,Ethel Barrymore,Musical,7302,86,523178,8
2006,Dr. Seuss' How The Grinch Stole Christmas!,Hilton Theatre,Musical,20954,95,1567295,12
2006,Grey Gardens,Walter Kerr,Musical,5999,81,504033,8
2006,Hairspray,Neil Simon,Musical,9144,80,645574,8
2006,Heartbreak House,American Airlines,Play,4798,81,228028,8
2006,High Fidelity,Imperial,Musical,5150,45,282734,6
2006,Jersey Boys,August Wilson,Musical,9851,101,1197233,8
2006,Les Miserables 2006,Broadhurst,Musical,7610,85,670455,8
2006,Mamma Mia!,Cadillac Winter Garden,Musical,12056,101,1031276,8
2006,Martin Short: Fame Becomes Me,Jacobs,Musical,5785,71,491262,8
2006,Mary Poppins,New Amsterdam,Musical,14315,100,1136233,8
2006,Monty Python'S Spamalot,Shubert,Musical,10332,90,914673,8
2006,Rent,Nederlander,Musical,7461,79,373834,8
2006,Spring Awakening,Eugene O'Neill,Musical,3474,40,182541,1
2006,Tarzan,Richard Rodgers,Musical,8746,83,684662,8
2006,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3649,67,242482,8
2006,The Apple Tree,Studio 54,Musical,5787,72,297828,0
2006,The Coast Of Utopia,Vivian Beaumont,Play,4898,94,232330,1
2006,The Color Purple,Broadway,Musical,11639,85,870641,8
2006,The Drowsy Chaperone,Marquis,Musical,11987,93,1073881,8
2006,The Lion King,Minskoff,Musical,12295,96,1179980,8
2006,The Little Dog Laughed,Cort,Play,3962,46,210420,8
2006,The Phantom Of The Opera,Majestic,Musical,11047,86,777491,8
2006,The Producers,St. James,Musical,7908,58,562614,8
2006,The Vertical Hour,Music Box,Play,7574,95,531971,8
2006,The Wedding Singer,Al Hirschfeld,Musical,6799,60,455116,8
2006,Wicked,Gershwin,Musical,14472,100,1450534,8
2006,A Chorus Line '06,Schoenfeld,Musical,8275,97,849859,8
2006,Avenue Q,Golden,Musical,5205,82,362619,8
2006,Beauty And The Beast,Lunt-Fontanne,Musical,9149,76,662002,8
2006,Butley,Booth,Play,4664,75,340696,8
2006,Chicago,Ambassador,Musical,7434,86,537087,8
2006,Company 06,Ethel Barrymore,Musical,7180,85,536434,8
2006,Dr. Seuss' How The Grinch Stole Christmas!,Hilton Theatre,Musical,21133,96,1699470,12
2006,Grey Gardens,Walter Kerr,Musical,5198,70,441346,8
2006,Hairspray,Neil Simon,Musical,7700,67,539469,8
2006,Heartbreak House,American Airlines,Play,4824,81,214616,8
2006,High Fidelity,Imperial,Musical,4217,37,233527,8
2006,Jersey Boys,August Wilson,Musical,9843,101,1182360,8
2006,Les Miserables 2006,Broadhurst,Musical,7448,83,640392,8
2006,Mamma Mia!,Cadillac Winter Garden,Musical,11663,97,952961,8
2006,Martin Short: Fame Becomes Me,Jacobs,Musical,5233,64,421663,8
2006,Mary Poppins,New Amsterdam,Musical,14114,99,1180630,8
2006,Monty Python'S Spamalot,Shubert,Musical,10282,89,905434,8
2006,Rent,Nederlander,Musical,5676,60,348474,8
2006,Spring Awakening,Eugene O'Neill,Musical,5270,60,303454,8
2006,Tarzan,Richard Rodgers,Musical,7913,75,638817,8
2006,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3899,71,254479,8
2006,The Apple Tree,Studio 54,Musical,4742,59,270904,5
2006,The Coast Of Utopia,Vivian Beaumont,Play,6733,92,348314,2
2006,The Color Purple,Broadway,Musical,10608,77,767554,8
2006,The Drowsy Chaperone,Marquis,Musical,10647,83,921735,8
2006,The Lion King,Minskoff,Musical,11639,91,1126404,8
2006,The Little Dog Laughed,Cort,Play,3338,39,177443,8
2006,The Phantom Of The Opera,Majestic,Musical,9497,74,679083,8
2006,The Producers,St. James,Musical,7077,52,482558,8
2006,The Vertical Hour,Music Box,Play,7922,100,545126,8
2006,The Wedding Singer,Al Hirschfeld,Musical,5340,47,376403,8
2006,Wicked,Gershwin,Musical,14472,100,1440294,8
2006,A Chorus Line '06,Schoenfeld,Musical,8622,101,908916,8
2006,Avenue Q,Golden,Musical,4960,89,415861,7
2006,Beauty And The Beast,Lunt-Fontanne,Musical,9713,80,768230,8
2006,Butley,Booth,Play,4305,69,278354,8
2006,Chicago,Ambassador,Musical,6890,91,504669,7
2006,Company 06,Ethel Barrymore,Musical,5017,60,410224,8
2006,Dr. Seuss' How The Grinch Stole Christmas!,Hilton Theatre,Musical,21144,96,1681661,12
2006,Grey Gardens,Walter Kerr,Musical,4646,63,383846,8
2006,Hairspray,Neil Simon,Musical,6719,67,493617,7
2006,Jersey Boys,August Wilson,Musical,9828,101,1190518,8
2006,Les Miserables 2006,Broadhurst,Musical,8157,91,715172,8
2006,Mamma Mia!,Cadillac Winter Garden,Musical,10353,99,854480,7
2006,Martin Short: Fame Becomes Me,Jacobs,Musical,5476,67,417765,8
2006,Mary Poppins,New Amsterdam,Musical,14430,101,1299958,8
2006,Monty Python'S Spamalot,Shubert,Musical,9910,98,880554,7
2006,Rent,Nederlander,Musical,5797,70,390767,7
2006,Spring Awakening,Eugene O'Neill,Musical,6178,81,377091,7
2006,Tarzan,Richard Rodgers,Musical,7836,74,759324,8
2006,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3636,66,272211,8
2006,The Apple Tree,Studio 54,Musical,5223,74,295024,7
2006,The Coast Of Utopia,Vivian Beaumont,Play,6263,85,363712,4
2006,The Color Purple,Broadway,Musical,11180,93,738700,7
2006,The Drowsy Chaperone,Marquis,Musical,8241,73,677007,7
2006,The Lion King,Minskoff,Musical,12252,96,1328451,8
2006,The Little Dog Laughed,Cort,Play,3660,42,193159,8
2006,The Phantom Of The Opera,Majestic,Musical,11803,92,874326,8
2006,The Producers,St. James,Musical,6267,52,444778,7
2006,The Vertical Hour,Music Box,Play,6828,98,463338,7
2006,The Wedding Singer,Al Hirschfeld,Musical,5829,59,342406,7
2006,Wicked,Gershwin,Musical,14472,100,1681134,8
2006,A Chorus Line '06,Schoenfeld,Musical,8664,101,951513,8
2006,Avenue Q,Golden,Musical,7144,100,665181,9
2006,Beauty And The Beast,Lunt-Fontanne,Musical,13412,99,1302074,9
2006,Butley,Booth,Play,5552,89,377142,8
2006,Chicago,Ambassador,Musical,9807,101,921398,9
2006,Company 06,Ethel Barrymore,Musical,7302,87,613894,8
2006,Dr. Seuss' How The Grinch Stole Christmas!,Hilton Theatre,Musical,20019,91,1708885,12
2006,Grey Gardens,Walter Kerr,Musical,6604,90,579108,8
2006,Hairspray,Neil Simon,Musical,12298,96,1095725,9
2006,Jersey Boys,August Wilson,Musical,9848,101,1216173,8
2006,Les Miserables 2006,Broadhurst,Musical,9179,102,928405,8
2006,Mamma Mia!,Winter Garden,Musical,13430,100,1478292,9
2006,Martin Short: Fame Becomes Me,Jacobs,Musical,7348,90,727279,8
2006,Mary Poppins,New Amsterdam,Musical,14442,101,1312449,8
2006,Monty Python'S Spamalot,Shubert,Musical,13220,102,1285626,9
2006,Rent,Nederlander,Musical,10218,96,786930,9
2006,Spring Awakening,Eugene O'Neill,Musical,8262,84,646286,9
2006,Tarzan,Richard Rodgers,Musical,10552,100,1057552,8
2006,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,6031,98,548672,9
2006,The Apple Tree,Studio 54,Musical,7345,91,450422,8
2006,The Coast Of Utopia,Vivian Beaumont,Play,8099,97,619198,8
2006,The Color Purple,Broadway,Musical,12999,84,1147115,9
2006,The Drowsy Chaperone,Marquis,Musical,13665,94,1381180,9
2006,The Lion King,Minskoff,Musical,12787,100,1466909,8
2006,The Little Dog Laughed,Cort,Play,5495,63,296650,8
2006,The Phantom Of The Opera,Majestic,Musical,13082,102,1210850,8
2006,The Producers,St. James,Musical,13834,90,1102722,9
2006,The Vertical Hour,Music Box,Play,7359,82,570266,9
2006,The Wedding Singer,Al Hirschfeld,Musical,11841,93,889596,9
2006,Wicked,Gershwin,Musical,14472,100,1800310,8
2007,A Chorus Line '06,Schoenfeld,Musical,8502,99,893251,8
2007,Avenue Q,Golden,Musical,6195,97,434610,8
2007,Beauty And The Beast,Lunt-Fontanne,Musical,11505,95,741075,8
2007,Butley,Booth,Play,4410,71,301263,8
2007,Chicago,Ambassador,Musical,8160,94,610776,8
2007,Company 06,Ethel Barrymore,Musical,5860,70,424132,8
2007,Dr. Seuss' How The Grinch Stole Christmas!,Hilton Theatre,Musical,11938,54,718568,12
2007,Grey Gardens,Walter Kerr,Musical,5051,68,389439,8
2007,Hairspray,Neil Simon,Musical,8401,74,562487,8
2007,Jersey Boys,August Wilson,Musical,9849,101,1196388,8
2007,Les Miserables 2006,Broadhurst,Musical,8789,98,781856,8
2007,Mamma Mia!,Winter Garden,Musical,11106,93,895165,8
2007,Martin Short: Fame Becomes Me,Jacobs,Musical,7404,90,621946,8
2007,Mary Poppins,New Amsterdam,Musical,14446,101,1240899,8
2007,Monty Python'S Spamalot,Shubert,Musical,11578,100,938881,8
2007,Rent,Nederlander,Musical,7852,83,465719,8
2007,Spring Awakening,Eugene O'Neill,Musical,7230,83,485466,8
2007,Tarzan,Richard Rodgers,Musical,9293,88,672317,8
2007,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3954,83,231322,7
2007,The Apple Tree,Studio 54,Musical,6431,80,339680,8
2007,The Coast Of Utopia,Vivian Beaumont,Play,4043,97,279148,4
2007,The Color Purple,Broadway,Musical,9520,69,648157,8
2007,The Drowsy Chaperone,Marquis,Musical,11526,89,852133,8
2007,The Lion King,Minskoff,Musical,12620,99,1222828,8
2007,The Little Dog Laughed,Cort,Play,4005,46,185537,8
2007,The Phantom Of The Opera,Majestic,Musical,12210,95,839849,8
2007,The Producers,St. James,Musical,9772,72,614990,8
2007,The Vertical Hour,Music Box,Play,5451,69,397993,8
2007,Translations 06,Biltmore,Play,2555,79,119161,0
2007,Wicked,Gershwin,Musical,14472,100,1404787,8
2007,A Chorus Line '06,Schoenfeld,Musical,8014,94,807880,8
2007,Avenue Q,Golden,Musical,6163,97,422352,8
2007,Beauty And The Beast,Lunt-Fontanne,Musical,9699,80,590259,8
2007,Butley,Booth,Play,4799,77,330287,8
2007,Chicago,Ambassador,Musical,6758,78,500399,8
2007,Company 06,Ethel Barrymore,Musical,5561,66,420627,8
2007,Grey Gardens,Walter Kerr,Musical,6041,82,467346,8
2007,Hairspray,Neil Simon,Musical,8480,74,569651,8
2007,Jersey Boys,August Wilson,Musical,9847,101,1197901,8
2007,Les Miserables 2006,Broadhurst,Musical,7834,87,666391,8
2007,Mamma Mia!,Winter Garden,Musical,11060,92,854716,8
2007,Mary Poppins,New Amsterdam,Musical,13205,92,1104243,8
2007,Monty Python'S Spamalot,Shubert,Musical,11273,98,934297,8
2007,Rent,Nederlander,Musical,7606,81,445178,8
2007,Spring Awakening,Eugene O'Neill,Musical,6735,77,481274,8
2007,Tarzan,Richard Rodgers,Musical,8869,84,613354,8
2007,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,4127,75,255862,8
2007,The Apple Tree,Studio 54,Musical,6898,86,372352,8
2007,The Coast Of Utopia,Vivian Beaumont,Play,4051,97,287282,4
2007,The Color Purple,Broadway,Musical,10317,75,724294,8
2007,The Drowsy Chaperone,Marquis,Musical,10411,81,812248,8
2007,The Lion King,Minskoff,Musical,11543,90,1032612,8
2007,The Little Dog Laughed,Cort,Play,4604,53,215238,8
2007,The Phantom Of The Opera,Majestic,Musical,10245,80,672470,8
2007,The Producers,St. James,Musical,8302,61,537903,8
2007,The Vertical Hour,Music Box,Play,5808,73,436383,8
2007,Translations 06,Biltmore,Play,4468,86,180854,0
2007,Wicked,Gershwin,Musical,14472,100,1408037,8
2007,A Chorus Line '06,Schoenfeld,Musical,7479,87,727081,8
2007,Avenue Q,Golden,Musical,5552,87,362933,8
2007,Beauty And The Beast,Lunt-Fontanne,Musical,8132,67,468724,8
2007,Chicago,Ambassador,Musical,5834,68,404781,8
2007,Company 06,Ethel Barrymore,Musical,5230,62,390022,8
2007,Grey Gardens,Walter Kerr,Musical,5474,74,427032,8
2007,Hairspray,Neil Simon,Musical,6901,60,425894,8
2007,Jersey Boys,August Wilson,Musical,9851,101,1172292,8
2007,Les Miserables 2006,Broadhurst,Musical,6839,76,561758,8
2007,Mamma Mia!,Winter Garden,Musical,9881,82,733314,8
2007,Mary Poppins,New Amsterdam,Musical,12191,85,1043951,8
2007,Monty Python'S Spamalot,Shubert,Musical,10474,91,790600,8
2007,Rent,Nederlander,Musical,5155,55,297156,8
2007,Spring Awakening,Eugene O'Neill,Musical,6787,78,469786,8
2007,Tarzan,Richard Rodgers,Musical,7464,71,472524,8
2007,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3981,73,240970,8
2007,The Apple Tree,Studio 54,Musical,5637,80,290275,7
2007,The Coast Of Utopia,Vivian Beaumont,Play,4107,98,299449,4
2007,The Color Purple,Broadway,Musical,7013,51,481855,8
2007,The Drowsy Chaperone,Marquis,Musical,8826,68,669889,8
2007,The Lion King,Minskoff,Musical,10492,82,864047,8
2007,The Little Dog Laughed,Cort,Play,4089,47,193850,8
2007,The Phantom Of The Opera,Majestic,Musical,8977,70,580844,8
2007,The Producers,St. James,Musical,7642,56,478148,8
2007,The Vertical Hour,Music Box,Play,5041,63,382042,8
2007,Translations 06,Biltmore,Play,4549,87,182632,0
2007,Wicked,Gershwin,Musical,14406,100,1365614,8
2007,A Chorus Line '06,Schoenfeld,Musical,7298,85,712073,8
2007,Avenue Q,Golden,Musical,5409,85,363862,8
2007,Beauty And The Beast,Lunt-Fontanne,Musical,8684,72,493968,8
2007,Chicago,Ambassador,Musical,5633,65,392624,8
2007,Company 06,Ethel Barrymore,Musical,5072,61,374198,8
2007,Grey Gardens,Walter Kerr,Musical,5659,77,436961,8
2007,Hairspray,Neil Simon,Musical,7155,63,442446,8
2007,Jersey Boys,August Wilson,Musical,9850,101,1168315,8
2007,Les Miserables 2006,Broadhurst,Musical,6876,77,555395,8
2007,Mamma Mia!,Winter Garden,Musical,10242,85,757226,8
2007,Mary Poppins,New Amsterdam,Musical,12324,86,1040740,8
2007,Monty Python'S Spamalot,Shubert,Musical,10442,91,778686,8
2007,Rent,Nederlander,Musical,5286,56,303725,8
2007,Spring Awakening,Eugene O'Neill,Musical,6855,79,486819,8
2007,Tarzan,Richard Rodgers,Musical,7494,71,474900,8
2007,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3769,69,219432,8
2007,The Apple Tree,Studio 54,Musical,6221,77,329213,8
2007,The Color Purple,Broadway,Musical,7353,53,499541,8
2007,The Drowsy Chaperone,Marquis,Musical,8997,70,689805,8
2007,The Lion King,Minskoff,Musical,10951,86,913368,8
2007,The Little Dog Laughed,Cort,Play,4261,49,205049,8
2007,The Phantom Of The Opera,Majestic,Musical,7686,60,506916,8
2007,The Producers,St. James,Musical,7964,58,494310,8
2007,The Vertical Hour,Music Box,Play,4642,58,339127,8
2007,Translations 06,Biltmore,Play,3864,74,162707,5
2007,Wicked,Gershwin,Musical,14281,99,1349148,8
2007,A Chorus Line '06,Schoenfeld,Musical,6931,81,656390,8
2007,Avenue Q,Golden,Musical,4684,74,296720,8
2007,Beauty And The Beast,Lunt-Fontanne,Musical,8852,73,475223,8
2007,Chicago,Ambassador,Musical,5206,60,341062,8
2007,Company 06,Ethel Barrymore,Musical,4459,53,313819,8
2007,Grey Gardens,Walter Kerr,Musical,5483,74,398960,8
2007,Hairspray,Neil Simon,Musical,7589,66,454235,8
2007,Jersey Boys,August Wilson,Musical,9819,100,1164277,8
2007,Les Miserables 2006,Broadhurst,Musical,7542,84,551288,8
2007,Mamma Mia!,Winter Garden,Musical,9551,80,675734,8
2007,Mary Poppins,New Amsterdam,Musical,11431,80,933745,8
2007,Monty Python'S Spamalot,Shubert,Musical,10679,93,754713,8
2007,Rent,Nederlander,Musical,5028,53,265983,8
2007,Spring Awakening,Eugene O'Neill,Musical,6241,72,447500,8
2007,Tarzan,Richard Rodgers,Musical,7584,72,451322,8
2007,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,4064,74,213957,8
2007,The Apple Tree,Studio 54,Musical,5595,70,282360,8
2007,The Coast Of Utopia,Vivian Beaumont,Play,4923,94,255524,1
2007,The Color Purple,Broadway,Musical,7944,58,484341,8
2007,The Drowsy Chaperone,Marquis,Musical,9903,77,670110,8
2007,The Lion King,Minskoff,Musical,10261,80,815332,8
2007,The Little Dog Laughed,Cort,Play,3766,44,189556,8
2007,The Phantom Of The Opera,Majestic,Musical,8899,69,537941,8
2007,The Producers,St. James,Musical,7109,52,421709,8
2007,The Vertical Hour,Music Box,Play,4343,55,292010,8
2007,Translations 06,Biltmore,Play,4395,85,234642,8
2007,Wicked,Gershwin,Musical,13951,96,1314391,8
2007,A Chorus Line '06,Schoenfeld,Musical,6933,81,643064,8
2007,Avenue Q,Golden,Musical,4916,77,332656,8
2007,Beauty And The Beast,Lunt-Fontanne,Musical,9011,75,515332,8
2007,Chicago,Ambassador,Musical,5427,63,368642,8
2007,Company 06,Ethel Barrymore,Musical,4856,58,359535,8
2007,Grey Gardens,Walter Kerr,Musical,5614,76,421526,8
2007,Hairspray,Neil Simon,Musical,6860,60,407952,8
2007,Jersey Boys,August Wilson,Musical,9845,101,1171042,8
2007,Journey'S End,Belasco,Play,1758,35,80140,0
2007,Les Miserables 2006,Broadhurst,Musical,6323,70,499265,8
2007,Mamma Mia!,Winter Garden,Musical,9806,82,716971,8
2007,Mary Poppins,New Amsterdam,Musical,11788,82,981932,8
2007,Monty Python'S Spamalot,Shubert,Musical,10204,89,778899,8
2007,Rent,Nederlander,Musical,4861,51,272138,8
2007,Spring Awakening,Eugene O'Neill,Musical,7025,81,514372,8
2007,Tarzan,Richard Rodgers,Musical,7477,71,465111,8
2007,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3712,68,209117,8
2007,The Apple Tree,Studio 54,Musical,5877,73,292803,8
2007,The Coast Of Utopia,Vivian Beaumont,Play,6725,92,369977,2
2007,The Color Purple,Broadway,Musical,9395,68,579215,8
2007,The Drowsy Chaperone,Marquis,Musical,8483,66,630429,8
2007,The Lion King,Minskoff,Musical,10640,83,900309,8
2007,The Little Dog Laughed,Cort,Play,3625,42,186523,8
2007,The Phantom Of The Opera,Majestic,Musical,8006,62,516404,8
2007,The Producers,St. James,Musical,6997,51,437751,8
2007,The Vertical Hour,Music Box,Play,4820,61,299374,8
2007,Translations 06,Biltmore,Play,4319,83,237997,8
2007,Wicked,Gershwin,Musical,14187,98,1307183,8
2007,A Chorus Line '06,Schoenfeld,Musical,7110,83,700069,8
2007,Avenue Q,Golden,Musical,5626,88,412760,8
2007,Beauty And The Beast,Lunt-Fontanne,Musical,10698,89,688072,8
2007,Chicago,Ambassador,Musical,6713,78,518904,8
2007,Company 06,Ethel Barrymore,Musical,5506,66,388279,8
2007,Grey Gardens,Walter Kerr,Musical,5109,69,393912,8
2007,Hairspray,Neil Simon,Musical,8877,78,603607,8
2007,Jersey Boys,August Wilson,Musical,9824,100,1188695,8
2007,Journey'S End,Belasco,Play,2927,41,126005,0
2007,Les Miserables 2006,Broadhurst,Musical,7133,79,601721,8
2007,Mamma Mia!,Winter Garden,Musical,10743,90,895045,8
2007,Mary Poppins,New Amsterdam,Musical,11924,83,1017818,8
2007,Monty Python'S Spamalot,Shubert,Musical,10795,94,911307,8
2007,Prelude To A Kiss 2007,American Airlines,Play,2057,69,88868,0
2007,Rent,Nederlander,Musical,7410,78,454312,8
2007,Spring Awakening,Eugene O'Neill,Musical,7857,90,625646,8
2007,Talk Radio,Longacre,Play,3689,56,166859,0
2007,Tarzan,Richard Rodgers,Musical,9097,86,640900,8
2007,The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,4181,76,260231,8
2007,The Apple Tree,Studio 54,Musical,5618,70,318615,8
2007,The Coast Of Utopia,Vivian Beaumont,Play,6420,88,398896,3
2007,The Color Purple,Broadway,Musical,9317,68,689806,8
2007,The Drowsy Chaperone,Marquis,Musical,10178,79,793242,8
